iter	Logloss
142	0.00255706432
143	0.002524845959
144	0.002498815631
145	0.002475059916
146	0.002449601219
147	0.002429682055
148	0.002408539583
149	0.002385309269
150	0.002360457907
151	0.002339565369
152	0.002320290178
153	0.002300714291
154	0.002281489798
155	0.002258380608
156	0.00224133343
157	0.002225278077
158	0.002205502544
159	0.002188033747
160	0.002162614131
161	0.002141737349
162	0.002122188369
163	0.002105079667
164	0.002090209284
165	0.002073288399
166	0.002056777379
167	0.002038861049
168	0.002022454677
169	0.002006429742
170	0.00199012248
171	0.001974989846
172	0.001958074436
173	0.001942533787
174	0.001926981113
175	0.001914226346
176	0.00190117488
177	0.001883784166
178	0.001872004539
179	0.001858749474
180	0.001843215308
181	0.001828724048
182	0.001816773839
183	0.001804362419
184	0.00179275048
185	0.001779993639
186	0.001769027389
187	0.001755631289
188	0.001743013586
189	0.001729865575
190	0.001718969288
191	0.001706180225
192	0.001696344382
193	0.001684356584
194	0.00167096409
195	0.001653794172
196	0.001643687344
197	0.001633487029
198	0.001624064321
199	0.001612789934
200	0.001602828467
201	0.001592202626
202	0.001581139249
203	0.001570956289
204	0.001560262699
205	0.00155198762
206	0.001542188851
207	0.00153290429
208	0.001524032908
209	0.001513702979
210	0.001504335398
211	0.001495904827
212	0.001486830409
213	0.001478451262
214	0.001471349627
215	0.001462565886
216	0.001457249579
217	0.00144845756
218	0.00144052375
219	0.001430896521
220	0.001423554901
221	0.001418474437
222	0.001411081552
223	0.0014033186
224	0.001395243388
225	0.001395198373
226	0.001395104389
227	0.001386465044
228	0.001377732826
229	0.001369776034
230	0.001362778058
231	0.001354375033
232	0.001347148518
233	0.001340566533
234	0.001339494496
235	0.001339522538
236	0.001331815079
237	0.001325428104
238	0.00131933055
239	0.001317672522
240	0.001311654504
241	0.001311678847
242	0.00131166931
243	0.001310653737
244	0.001303486237
245	0.001297393665
246	0.001297417507
247	0.001289899533
248	0.001283740507
249	0.001283700348
250	0.001278935394
251	0.001271603672
252	0.001271509037
253	0.001264518538
254	0.001257012371
255	0.001257028643
256	0.001256946058
257	0.001256945643
258	0.001250987853
259	0.001243831781
260	0.001243844481
261	0.001237247682
262	0.001229929064
263	0.001223838352
264	0.001217825782
265	0.001215040532
266	0.001215009178
267	0.00121076644
268	0.001203804125
269	0.001203795638
270	0.001203776034
271	0.001203794093
272	0.001203763701
273	0.001203801435
274	0.001197770393
275	0.001191363794
276	0.001185022641
277	0.001183522879
278	0.001178582428
279	0.001175469289
280	0.001175371722
281	0.00117027602
282	0.001165265027
283	0.001159411504
284	0.001159348537
285	0.001159383757
286	0.001154511709
287	0.001148623581
288	0.001146238237
289	0.001146225788
290	0.001146266347
291	0.001140612096
292	0.001134965098
293	0.001135000108
294	0.001134934657
295	0.001134911343
296	0.001134917394
297	0.001134782072
298	0.001134813153
299	0.001134768812
300	0.001134772939
301	0.001134755815
302	0.001134761453
303	0.001134722171
304	0.001134729093
305	0.001134720407
306	0.001133495028
307	0.00113350172
308	0.001133476043
309	0.001133422188
310	0.001133435185
311	0.001133404426
312	0.001133356162
313	0.001132144696
314	0.001132137667
315	0.001132121965
316	0.001132128522
317	0.001132112867
318	0.001132109769
319	0.001132113528
320	0.001132064649
321	0.001132064649
322	0.001132064649
323	0.001132064649
324	0.001132064649
325	0.001132064649
326	0.001132064649
327	0.001132064649
328	0.001131987734
329	0.001131983562
330	0.001131983562
331	0.001131983562
332	0.001131983562
333	0.001131983562
334	0.001131950948
335	0.001131950948
336	0.001131950948
337	0.001131950948
338	0.001131950948
339	0.001131950948
340	0.001131950948
341	0.001131950948
342	0.001131950948
343	0.001131950948
344	0.001131950948
345	0.001131950948
346	0.001131950948
347	0.001131950948
348	0.001131950948
349	0.001131950948
350	0.001131950948
351	0.001131950948
352	0.001131950948
353	0.001131950948
354	0.001131950948
355	0.001131950948
356	0.001131950948
357	0.001131950948
358	0.001131950948
359	0.001131950948
360	0.001131950948
361	0.001131950948
362	0.001131950948
363	0.001131950948
364	0.001131950948
365	0.001131950948
366	0.001131950948
367	0.001131950948
368	0.001131950948
369	0.001131950948
370	0.001131950948
371	0.001131950948
372	0.001131950948
373	0.001131950948
374	0.001131950948
375	0.001131950948
376	0.001131950948
377	0.001131950948
378	0.001131950948
379	0.001131950948
380	0.001131950948
381	0.001131950948
382	0.001131950948
383	0.001131950948
384	0.001131950948
385	0.001131950948
386	0.001131950948
387	0.001131950948
388	0.001131950948
389	0.001131950948
390	0.001131950948
391	0.001131950948
392	0.001131950948
393	0.001131950948
394	0.001131950948
395	0.001131950948
396	0.001131950948
397	0.001131950948
398	0.001131950948
399	0.001131950948
400	0.001131950948
401	0.001131950948
402	0.001131950948
403	0.001131950948
404	0.001131950948
405	0.001131950948
406	0.001131950948
407	0.001131950948
408	0.001131950948
409	0.001131950948
410	0.001131950948
411	0.001131950948
412	0.001131950948
413	0.001131950948
414	0.001131950948
415	0.001131950948
416	0.001131950948
417	0.001131950948
418	0.001131950948
419	0.001131950948
420	0.001131950948
421	0.001131950948
422	0.001131950948
423	0.001131950948
424	0.001131950948
425	0.001131950948
426	0.001131950948
427	0.001131950948
428	0.001131950948
429	0.001131950948
430	0.001131950948
431	0.001131950948
432	0.001131950948
433	0.001131950948
434	0.001131950948
435	0.001131950948
436	0.001131950948
437	0.001131950948
438	0.001131950948
439	0.001131950948
440	0.001131950948
441	0.001131950948
442	0.001131950948
443	0.001131950948
444	0.001131950948
445	0.001131950948
446	0.001131950948
447	0.001131950948
448	0.001131950948
449	0.001131950948
450	0.001131950948
451	0.001131950948
452	0.001131950948
453	0.001131950948
454	0.001131950948
455	0.001131950948
456	0.001131950948
457	0.001131950948
458	0.001131950948
459	0.001131950948
460	0.001131950948
461	0.001131950948
462	0.001131950948
463	0.001131950948
464	0.001131950948
465	0.001131950948
466	0.001131950948
467	0.001131950948
468	0.001131950948
469	0.001131950948
470	0.001131950948
471	0.001131950948
472	0.001131950948
473	0.001131950948
474	0.001131950948
475	0.001131950948
476	0.001131950948
477	0.001131950948
478	0.001131950948
479	0.001131950948
480	0.001131950948
481	0.001131950948
482	0.001131950948
483	0.001131950948
484	0.001131950948
485	0.001131950948
486	0.001131950948
487	0.001131950948
488	0.001131950948
489	0.001131950948
490	0.001131950948
491	0.001131950948
492	0.001131950948
493	0.001131950948
494	0.001131950948
495	0.001131950948
496	0.001131950948
497	0.001131950948
498	0.001131950948
499	0.001131950948
500	0.001131950948
501	0.001131950948
502	0.001131950948
503	0.001131950948
504	0.001131950948
505	0.001131950948
506	0.001131950948
507	0.001131950948
508	0.001131950948
509	0.001131950948
510	0.001131950948
511	0.001131950948
512	0.001131950948
513	0.001131950948
514	0.001131950948
515	0.001131950948
516	0.001131950948
517	0.001131950948
518	0.001131950948
519	0.001131950948
520	0.001131950948
521	0.001131950948
522	0.001131950948
523	0.001131950948
524	0.001131950948
525	0.001131950948
526	0.001131950948
527	0.001131950948
528	0.001131950948
529	0.001131950948
530	0.001131950948
531	0.001131950948
532	0.001131950948
533	0.001131950948
534	0.001131950948
535	0.001131950948
536	0.001131950948
537	0.001131950948
538	0.001131950948
539	0.001131950948
540	0.001131950948
541	0.001131950948
542	0.001131950948
543	0.001131950948
544	0.001131950948
545	0.001131950948
546	0.001131950948
547	0.001131950948
548	0.001131950948
549	0.001131950948
550	0.001131950948
551	0.001131950948
552	0.001131950948
553	0.001131950948
554	0.001131950948
555	0.001131950948
556	0.001131950948
557	0.001131950948
558	0.001131950948
559	0.001131950948
560	0.001131950948
561	0.001131950948
562	0.001131950948
563	0.001131950948
564	0.001131950948
565	0.001131950948
566	0.001131950948
567	0.001131950948
568	0.001131950948
569	0.001131950948
570	0.001131950948
571	0.001131950948
572	0.001131950948
573	0.001131950948
574	0.001131950948
575	0.001131950948
576	0.001131950948
577	0.001131950948
578	0.001131950948
579	0.001131950948
580	0.001131950948
581	0.001131950948
582	0.001131950948
583	0.001131950948
584	0.001131950948
585	0.001131950948
586	0.001131950948
587	0.001131950948
588	0.001131950948
589	0.001131950948
590	0.001131950948
591	0.001131950948
592	0.001131950948
593	0.001131950948
594	0.001131950948
595	0.001131950948
596	0.001131950948
597	0.001131950948
598	0.001131950948
599	0.001131950948
600	0.001131950948
601	0.001131950948
602	0.001131950948
603	0.001131950948
604	0.001131950948
605	0.001131950948
606	0.001131950948
607	0.001131950948
608	0.001131950948
609	0.001131950948
610	0.001131950948
611	0.001131950948
612	0.001131950948
613	0.001131950948
614	0.001131950948
615	0.001131950948
616	0.001131950948
617	0.001131950948
618	0.001131950948
619	0.001131950948
620	0.001131950948
621	0.001131950948
622	0.001131950948
623	0.001131950948
624	0.001131950948
625	0.001131950948
626	0.001131950948
627	0.001131950948
628	0.001131950948
629	0.001131950948
630	0.001131950948
631	0.001131950948
632	0.001131950948
633	0.001131950948
634	0.001131950948
635	0.001131950948
636	0.001131950948
637	0.001131950948
638	0.001131950948
639	0.001131950948
640	0.001131950948
641	0.001131950948
642	0.001131950948
643	0.001131950948
644	0.001131950948
645	0.001131950948
646	0.001131950948
647	0.001131950948
648	0.001131950948
649	0.001131950948
650	0.001131950948
651	0.001131950948
652	0.001131950948
653	0.001131950948
654	0.001131950948
655	0.001131950948
656	0.001131950948
657	0.001131950948
658	0.001131950948
659	0.001131950948
660	0.001131950948
661	0.001131950948
662	0.001131950948
663	0.001131950948
664	0.001131950948
665	0.001131950948
666	0.001131950948
667	0.001131950948
668	0.001131950948
669	0.001131950948
670	0.001131950948
671	0.001131950948
672	0.001131950948
673	0.001131950948
674	0.001131950948
675	0.001131950948
676	0.001131950948
677	0.001131950948
678	0.001131950948
679	0.001131950948
680	0.001131950948
681	0.001131950948
682	0.001131950948
683	0.001131950948
684	0.001131950948
685	0.001131950948
686	0.001131950948
687	0.001131950948
688	0.001131950948
689	0.001131950948
690	0.001131950948
691	0.001131950948
692	0.001131950948
693	0.001131950948
694	0.001131950948
695	0.001131950948
696	0.001131950948
697	0.001131950948
698	0.001131950948
699	0.001131950948
700	0.001131950948
701	0.001131950948
702	0.001131950948
703	0.001131950948
704	0.001131950948
705	0.001131950948
706	0.001131950948
707	0.001131950948
708	0.001131950948
709	0.001131950948
710	0.001131950948
711	0.001131950948
712	0.001131950948
713	0.001131950948
714	0.001131950948
715	0.001131950948
716	0.001131950948
717	0.001131950948
718	0.001131950948
719	0.001131950948
720	0.001131950948
721	0.001131950948
722	0.001131950948
723	0.001131950948
724	0.001131950948
725	0.001131950948
726	0.001131950948
727	0.001131950948
728	0.001131950948
729	0.001131950948
730	0.001131950948
731	0.001131950948
732	0.001131950948
733	0.001131950948
734	0.001131950948
735	0.001131950948
736	0.001131950948
737	0.001131950948
738	0.001131950948
739	0.001131950948
740	0.001131950948
741	0.001131950948
742	0.001131950948
743	0.001131950948
744	0.001131950948
745	0.001131950948
746	0.001131950948
747	0.001131950948
748	0.001131950948
749	0.001131950948
750	0.001131950948
751	0.001131950948
752	0.001131950948
753	0.001131950948
754	0.001131950948
755	0.001131950948
756	0.001131950948
757	0.001131950948
758	0.001131950948
759	0.001131950948
760	0.001131950948
761	0.001131950948
762	0.001131950948
763	0.001131950948
764	0.001131950948
765	0.001131950948
766	0.001131950948
767	0.001131950948
768	0.001131950948
769	0.001131950948
770	0.001131950948
771	0.001131950948
772	0.001131950948
773	0.001131950948
774	0.001131950948
775	0.001131950948
776	0.001131950948
777	0.001131950948
778	0.001131950948
779	0.001131950948
780	0.001131950948
781	0.001131950948
782	0.001131950948
783	0.001131950948
784	0.001131950948
785	0.001131950948
786	0.001131950948
787	0.001131950948
788	0.001131950948
789	0.001131950948
790	0.001131950948
791	0.001131950948
792	0.001131950948
793	0.001131950948
794	0.001131950948
795	0.001131950948
796	0.001131950948
797	0.001131950948
798	0.001131950948
799	0.001131950948
800	0.001131950948
801	0.001131950948
802	0.001131950948
803	0.001131950948
804	0.001131950948
805	0.001131950948
806	0.001131950948
807	0.001131950948
808	0.001131950948
809	0.001131950948
810	0.001131950948
811	0.001131950948
812	0.001131950948
813	0.001131950948
814	0.001131950948
815	0.001131950948
816	0.001131950948
817	0.001131950948
818	0.001131950948
819	0.001131950948
820	0.001131950948
821	0.001131950948
822	0.001131950948
823	0.001131950948
824	0.001131950948
825	0.001131950948
826	0.001131950948
827	0.001131950948
828	0.001131950948
829	0.001131950948
830	0.001131950948
831	0.001131950948
832	0.001131950948
833	0.001131950948
834	0.001131950948
835	0.001131950948
836	0.001131950948
837	0.001131950948
838	0.001131950948
839	0.001131950948
840	0.001131950948
841	0.001131950948
842	0.001131950948
843	0.001131950948
844	0.001131950948
845	0.001131950948
846	0.001131950948
847	0.001131950948
848	0.001131950948
849	0.001131950948
850	0.001131950948
851	0.001131950948
852	0.001131950948
853	0.001131950948
854	0.001131950948
855	0.001131950948
856	0.001131950948
857	0.001131950948
858	0.001131950948
859	0.001131950948
860	0.001131950948
861	0.001131950948
862	0.001131950948
863	0.001131950948
864	0.001131950948
865	0.001131950948
866	0.001131950948
867	0.001131950948
868	0.001131950948
869	0.001131950948
870	0.001131950948
871	0.001131950948
872	0.001131950948
873	0.001131950948
874	0.001131950948
875	0.001131950948
876	0.001131950948
877	0.001131950948
878	0.001131950948
879	0.001131950948
880	0.001131950948
881	0.001131950948
882	0.001131950948
883	0.001131950948
884	0.001131950948
885	0.001131950948
886	0.001131950948
887	0.001131950948
888	0.001131950948
889	0.001131950948
890	0.001131950948
891	0.001131950948
892	0.001131950948
893	0.001131950948
894	0.001131950948
895	0.001131950948
896	0.001131950948
897	0.001131950948
898	0.001131950948
899	0.001131950948
900	0.001131950948
901	0.001131950948
902	0.001131950948
903	0.001131950948
904	0.001131950948
905	0.001131950948
906	0.001131950948
907	0.001131950948
908	0.001131950948
909	0.001131950948
910	0.001131950948
911	0.001131950948
912	0.001131950948
913	0.001131950948
914	0.001131950948
915	0.001131950948
916	0.001131950948
917	0.001131950948
918	0.001131950948
919	0.001131950948
920	0.001131950948
921	0.001131950948
922	0.001131950948
923	0.001131950948
924	0.001131950948
925	0.001131950948
926	0.001131950948
927	0.001131950948
928	0.001131950948
929	0.001131950948
930	0.001131950948
931	0.001131950948
932	0.001131950948
933	0.001131950948
934	0.001131950948
935	0.001131950948
936	0.001131950948
937	0.001131950948
938	0.001131950948
939	0.001131950948
940	0.001131950948
941	0.001131950948
942	0.001131950948
943	0.001131950948
944	0.001131950948
945	0.001131950948
946	0.001131950948
947	0.001131950948
948	0.001131950948
949	0.001131950948
950	0.001131950948
951	0.001131950948
952	0.001131950948
953	0.001131950948
954	0.001131950948
955	0.001131950948
956	0.001131950948
957	0.001131950948
958	0.001131950948
959	0.001131950948
960	0.001131950948
961	0.001131950948
962	0.001131950948
963	0.001131950948
964	0.001131950948
965	0.001131950948
966	0.001131950948
967	0.001131950948
968	0.001131950948
969	0.001131950948
970	0.001131950948
971	0.001131950948
972	0.001131950948
973	0.001131950948
974	0.001131950948
975	0.001131950948
976	0.001131950948
977	0.001131950948
978	0.001131950948
979	0.001131950948
980	0.001131950948
981	0.001131950948
982	0.001131950948
983	0.001131950948
984	0.001131950948
985	0.001131950948
986	0.001131950948
987	0.001131950948
988	0.001131950948
989	0.001131950948
990	0.001131950948
991	0.001131950948
992	0.001131950948
993	0.001131950948
994	0.001131950948
995	0.001131950948
996	0.001131950948
997	0.001131950948
998	0.001131950948
999	0.001131950948
